,category,price
861,Cooking Essentials ,460.0
862,Groceries,500.0
863,Groceries,380.0
864,Sweets & Chocolates,380.0
865,Cooking Essentials ,420.0
866,Groceries,130.0
867,Groceries,420.0
868,Cooking Essentials ,240.0
869,Groceries,420.0
870,Dry & Packaged Food ,165.0
871,Groceries,420.0
872,Groceries,240.0
873,Groceries,420.0
874,Dry & Packaged Food ,165.0
875,Groceries,420.0
876,Dry & Packaged Food ,240.0
877,Dry & Packaged Food ,240.0
878,Dry & Packaged Food ,200.0
879,Dry & Packaged Food ,280.0
880,Hygiene Essentials,185.0
881,Cooking Essentials ,320.0
882,Hygiene Essentials,285.0
883,Cooking Essentials ,1300.0
884,Organic Products,350.0
885,Organic Products,350.0
886,Organic Products,600.0
887,Dry & Packaged Food ,50.0
888,Cooking Essentials ,145.0
889,Cooking Essentials ,335.0
890,Cooking Essentials ,335.0
891,Dry & Packaged Food ,50.0
892,Cooking Essentials ,175.0
893,Cooking Essentials ,60.0
894,Cooking Essentials ,175.0
895,Cooking Essentials ,210.0
896,Cooking Essentials ,175.0
897,Cooking Essentials ,175.0
898,Cooking Essentials ,35.0
899,Cooking Essentials ,35.0
900,Cooking Essentials ,34.0
901,Cooking Essentials ,35.0
902,Baby Shower,1250.0
903,Baby Shower,1450.0
904,Baby Shower,2300.0
905,Baby Shower,1250.0
906,Baby Shower,1550.0
907,Baby Shower,1250.0
908,Anniversary,1500.0
909,Anniversary,1150.0
910,Anniversary,1500.0
911,Anniversary,1150.0
912,Birthday,1100.0
913,Birthday,1150.0
914,Birthday,1100.0
915,Birthday,1250.0
916,Birthday,1150.0
917,Birthday,1450.0
918,Birthday,4100.0
919,Birthday,1600.0
920,Birthday,1550.0
921,Birthday,2075.0
922,Birthday,3000.0
923,Birthday,2800.0
924,Birthday,2700.0
925,Birthday,1600.0
926,Birthday,2000.0
927,Birthday,1300.0
928,Birthday,1250.0
929,Birthday,2900.0
930,Birthday,3200.0
931,Birthday,2800.0
932,Birthday,3000.0
933,Birthday,1400.0
934,Birthday,1350.0
935,Birthday,1250.0
936,Birthday,1300.0
937,Birthday,2900.0
938,Birthday,1700.0
939,Birthday,1900.0
940,Birthday,3000.0
941,Birthday,5600.0
942,Birthday,1450.0
943,Birthday,1300.0
944,Birthday,1250.0
945,Birthday,5800.0
946,Birthday,2400.0
947,Birthday,4200.0
948,Birthday,2900.0
949,Birthday,4100.0
950,Birthday,4100.0
951,Birthday,2900.0
952,Birthday,2900.0
953,Birthday,2900.0
954,Birthday,6200.0
955,Birthday,4200.0
956,Birthday,1550.0
957,Birthday,1350.0
958,Birthday,5700.0
959,Birthday,2600.0
960,Birthday,2900.0
961,Birthday,1250.0
962,Birthday,1050.0
963,Birthday,1100.0
964,Birthday,900.0
965,Birthday,1300.0
966,Birthday,2075.0
967,Birthday,2200.0
968,Birthday,1250.0
969,Birthday,1200.0
970,Cooking Essentials ,55.0
971,Hygiene & Cleaning Essentials,12.0
972,Cooking Essentials ,125.0
973,Cooking Essentials ,425.0
974,Cooking Essentials ,190.0
975,Cooking Essentials ,125.0
976,Cooking Essentials ,125.0
977,Cooking Essentials ,185.0
978,Cooking Essentials ,180.0
979,Cooking Essentials ,1950.0
980,Cooking Essentials ,750.0
981,Cooking Essentials ,2850.0
982,Cooking Essentials ,350.0
983,Cooking Essentials ,150.0
984,Dry & Packaged Food ,100.0
985,Hair Care ,300.0
986,Skin care,960.0
987,Electronic Accessories ,1999.0
988,Electronic Accessories ,2800.0
989,Skin care,3299.0
990,Skin care,3300.0
991, Bags & Luggage ,6250.0
992,Electronic Accessories ,3610.0
993,Clothing ,2865.0
994,Clothing ,2865.0
995,Clothing ,2865.0
996,Clothing ,2865.0
997,Clothing ,2865.0
998,Clothing ,2865.0
999, Footwear,599.0
1000,Clothing ,475.0
1001,Skin care,552.0
1002,Men’s undergarments ,749.0
1003,Electronic Accessories ,1949.0
1004,Electronic Accessories ,3120.0
1005,Electronic Accessories ,1899.0
1006,Electronic Accessories ,2499.0
1007,Electronic Accessories ,2499.0
1008,Electronic Accessories ,3565.0
1009,Electronic Accessories ,4110.0
1010,Electronic Accessories ,3720.0
1011,Electronic Accessories ,3875.0
1012,Electronic Accessories ,1499.0
1013,Electronic Accessories ,949.0
1014,Electronic Accessories ,1999.0
1015,Men’s accessories,1700.0
1016,Electronic Accessories ,2999.0
1017,Men’s accessories,1700.0
1018,Electronic Accessories ,2599.0
1019,Electronic Accessories ,999.0
1020,Electronic Accessories ,4499.0
1021,Electronic Accessories ,4999.0
1022,Men’s accessories,1700.0
1023,Electronic Accessories ,1799.0
1024,Men’s accessories,1700.0
1025,Electronic Accessories ,1690.0
1026,Men’s accessories,2600.0
1027,Electronic Accessories ,999.0
1028,Men’s accessories,1700.0
1029,Fragrance,7500.0
1030,Fragrance,7500.0
1031,Fragrance,9000.0
1032,Men’s accessories,1700.0
1033,Men’s accessories,1750.0
1034,Men’s accessories,1750.0
1035,Men’s accessories,1750.0
1036,Men’s accessories,1900.0
1037,Men’s accessories,1900.0
1038,Men’s accessories,1700.0
1039,Men’s accessories,1700.0
1040,Bags & luggage,3200.0
1041,Fragrance,11000.0
1042,Fragrance,8200.0
1043,Skin care,250.0
1044,Fragrance,9050.0
1045,Make-up ,250.0
1046,Skin care,1050.0
1047,Skin care,950.0
1048,Skin care,1100.0
1049,Hair Care ,1950.0
1050,Skin care,1900.0
1051,Hair Care ,1950.0
1052,Hair Care ,1450.0
1053,Skin care,1750.0
1054,Skin care,550.0
1055,Skin care,1150.0
1056,Skin care,1000.0
1057,Skin care,1500.0
1058,Skin care,1250.0
1059,Skin care,1700.0
1060,Skin care,490.0
1061,Skin care,390.0
1062,Skin care,350.0
1063,Skin care,1150.0
1064,Skin care,990.0
1065,Skin care,990.0
1066,Skin care,1550.0
1067,Skin care,1550.0
1068,Skin care,1550.0
1069,Skin care,1590.0
1070,Skin care,1750.0
1071,Skin care,1850.0
1072,Skin care,1250.0
1073,Skin care,650.0
1074,Electronic Accessories ,2499.0
1075,Electronic Accessories ,3749.0
1076,Electronic Accessories ,2999.0
1077,Electronic Accessories ,5999.0
1078,Electronic Accessories ,2999.0
1079,Electronic Accessories ,2799.0
1080,Electronic Accessories ,2549.0
1081,Refrigerator ,47900.0
1082,Electronic Accessories ,1699.0
1083,Electronic Accessories ,3500.0
1084,Watches & Accessories ,11000.0
1085,Electronic Accessories ,3500.0
1086,Electronic Accessories ,1300.0
1087,Electronic Accessories ,1700.0
1088,Electronic Accessories ,600.0
1089,Electronic Accessories ,3500.0
1090,Electronic Accessories ,1500.0
1091,Kids Clothing,950.0
1092,Skin care,999.0
1093,Refrigerator ,48125.0
1094,Refrigerator ,40500.0
1095,Refrigerator ,46900.0
1096,Refrigerator ,46900.0
1097,Refrigerator ,44500.0
1098,Refrigerator ,43750.0
1099,Refrigerator ,41250.0
1100,Refrigerator ,41500.0
1101,Refrigerator ,38875.0
1102,Refrigerator ,46000.0
1103,Make-up ,1600.0
1104,Mens Grooming ,3250.0
1105,Skin care,1350.0
1106,Make-up ,1750.0
1107,Skin care,1350.0
1108,Skin care,1150.0
1109,Refrigerator ,39000.0
1110,Refrigerator ,35900.0
1111,Refrigerator ,34900.0
1112,Refrigerator ,34400.0
1113,Refrigerator ,26900.0
1114,Skin care,4950.0
1115,Make-up ,1650.0
1116,Electronic Accessories ,850.0
1117,Refrigerator ,26875.0
1118,Electronic Accessories ,850.0
1119,SmartWatch Accessories,450.0
1120,Electronic Accessories ,850.0
1121,Electronic Accessories ,850.0
1122,SmartWatch Accessories,499.0
1123,Electronic Accessories ,800.0
1124,SmartWatch Accessories,399.0
1125,Electronic Accessories ,850.0
1126,SmartWatch Accessories,450.0
1127,Electronic Accessories ,850.0
1128,SmartWatch Accessories,450.0
1129,Electronic Accessories ,850.0
1130,Electronic Accessories ,850.0
1131,Portable Speakers,1599.0
1132,Electronic Accessories ,850.0
1133,Live Sound & Stage Equipment,2000.0
1134,Electronic Accessories ,850.0
1135,Electronic Accessories ,850.0
1136,Live Sound & Stage Equipment,1499.0
1137,Electronic Accessories ,750.0
1138,Live Sound & Stage Equipment,2499.0
1139,Electronic Accessories ,800.0
1140,Headphone & Headset ,750.0
1141,Electronic Accessories ,1800.0
1142,Smart Watches,3999.0
1143,Smart Watches,4500.0
1144,Electronic Accessories ,1000.0
1145,Smart Watches,2200.0
1146,Electronic Accessories ,3200.0
1147,Smart Watches,3800.0
1148,Electronic Accessories ,3500.0
1149,Portable Speakers,1099.0
1150,Make-up ,1100.0
1151,Smart Watches,2800.0
1152,Make-up ,1700.0
1153,Smart Watches,2500.0
1154,Make-up ,1700.0
1155,Headphone & Headset ,27638.0
1156,Make-up ,1700.0
1157,Portable Speakers,34249.0
1158,Clothing ,5272.0
1159,Portable Speakers,21999.0
1160,Clothing ,4193.0
1161,Electric Kettles & Thermo Pots,2950.0
1162,Clothing ,6993.0
1163,Clothing ,5523.0
1164,Food Preparation,19490.0
1165,Smart Watches,3200.0
1166,Clothing ,3843.0
1167,Smart Watches,4000.0
1168,Clothing ,6872.0
1169,Clothing ,2863.0
1170,Smart Speakers ,1000.0
1171,Smart Watches,3000.0
1172,Clothing ,2863.0
1173,Clothing ,3913.0
1174,Smart Watches,4000.0
1175,Smart Watches,6000.0
1176,Clothing ,1883.0
1177,Women's Fashion ,3423.0
1178,Headphone & Headset ,12099.0
1179,Headphone & Headset ,7150.0
1180,Headphone & Headset ,10989.0
1181,Headphone & Headset ,2815.0
1182,Headphone & Headset ,3849.0
1183,Portable Speakers,6964.0
1184,Portable Speakers,30799.0
1185,Headphone & Headset ,2000.0
1186,Clothing ,2723.0
1187,Clothing ,1743.0
1188,Clothing ,2653.0
1189,Skin care,850.0
1190,Skin care,650.0
1191,Skin care,750.0
1192,Skin care,850.0
1193,Clothing ,2892.0
1194,Headphone & Headset ,2000.0
1195,Smart Watches,3899.0
1196,Other Accessories,170.0
1197,Portable Speakers,1290.0
1198,Other Accessories,220.0
1199,Other Accessories,220.0
1200,Other Accessories,220.0
1201,Other Accessories,220.0
1202,Other Accessories,220.0
1203,Clothing ,3016.0
1204,Clothing ,3200.0
1205,Clothing ,3100.0
1206,Clothing ,3200.0
1207,Clothing ,3308.0
1208,Clothing ,3016.0
1209,Headphone & Headset ,3000.0
1210,Headphone & Headset ,3300.0
1211,Clothing ,3016.0
1212,Clothing ,3016.0
1213,Electric Kettles & Thermo Pots,1590.0
1214,Clothing ,3016.0
1215,Clothing ,3744.0
1216,Electric Kettles & Thermo Pots,1590.0
1217,Clothing ,3640.0
1218,Clothing ,1852.0
1219,Electric Kettles & Thermo Pots,1140.0
1220,Television ,33535.0
1221,Clothing ,1820.0
1222,Clothing ,1820.0
1223,Television ,28480.0
1224,Clothing ,3100.0
1225,Clothing ,2600.0
1226,Refrigerator ,88500.0
1227,Clothing ,3516.0
1228,Kids Clothing,2116.0
1229,Others Parts & Tools,899.0
1230,Refrigerator ,62500.0
1231,Refrigerator ,185556.0
1232,Kids Clothing,3391.0
1233,Kids Clothing,2546.0
1234,Mobile Gaming Kits,40.0
1235,Wireless & Car Chargers ,800.0
1236,Electric Kettles & Thermo Pots,2298.0
1237,Refrigerator ,73721.0
1238,Kids Clothing,2515.0
1239,Kids Clothing,3285.0
1240,Stands & Holders,450.0
1241,Stands & Holders,1120.0
1242,Refrigerator ,31412.0
1243,Refrigerator ,42975.0
1244,Kids Clothing,1696.0
1245,Kids Clothing,1696.0
1246,Stands & Holders,750.0
1247,Mobile & Tablet Accessories,4290.0
1248,Refrigerator ,52443.0
1249,Kids Clothing,1521.0
1250,Kids Clothing,1696.0
1251,Others Parts & Tools,2503.0
1252,Keyboards,1700.0
1253,Refrigerator ,65985.0
1254,Refrigerator ,71630.0
1255,Kids Clothing,1866.0
1256,Kids Clothing,1696.0
1257,Others Parts & Tools,1600.0
1258,Others Parts & Tools,1400.0
1259,Refrigerator ,25968.0
1260,Refrigerator ,23230.0
1261,Kids Clothing,1691.0
1262,Kids Clothing,2116.0
1263,Mobile Gaming Kits,3000.0
1264,Mobile & Tablet Accessories,2800.0
1265,Mobile & Tablet Accessories,1700.0
1266,Stands & Holders,1950.0
1267,Stands & Holders,1959.0
1268,Mobile & Tablet Accessories,1950.0
1269,Mobile & Tablet Accessories,9850.0
1270,Others Parts & Tools,1500.0
1271,Refrigerator ,26493.0
1272,Refrigerator ,28580.0
1273,Wall mounts & Protectors,380.0
1274,Wall mounts & Protectors,485.0
1275,Electric Kettles & Thermo Pots,880.0
1276,Audio,4500.0
1277,Portable Speakers,4000.0
1278,Kids Clothing,2116.0
1279,Kids Clothing,2241.0
1280,Mobile & Tablet Accessories,887.0
1281,Mobile & Tablet Accessories,1710.0
1282,Mobile & Tablet Accessories,1650.0
1283,Portable Speakers,1800.0
1284,Portable Speakers,3000.0
1285,Kids Clothing,2677.0
1286,Kids Clothing,2241.0
1287,Mobile & Tablet Accessories,4857.0
1288,Portable Speakers,3500.0
1289,Portable Speakers,1400.0
1290,Kids Clothing,1487.0
1291,Mobile & Tablet Accessories,1252.0
1292,Wireless & Car Chargers ,2400.0
1293,Portable Speakers,1500.0
1294,Audio,1300.0
1295,Headphone & Headset ,5500.0
1296,Kids Clothing,1881.0
1297,Kids Clothing,1572.0
1298,Kids Clothing,1606.0
1299,Kids Clothing,1861.0
1300,Kids Clothing,2061.0
1301,Kids Clothing,3136.0
1302,Kids Clothing,1526.0
1303,Kids Clothing,891.0
1304,Kids Clothing,2541.0
1305,Samsung Mobile,53999.0
1306,Xiaomi Mobile ,14999.0
1307,Wireless & Car Chargers ,1275.0
1308,Headphone & Headset ,5000.0
1309,Other Gaming Options,4000.0
1310,Kids Clothing,945.0
1311,Kids Clothing,981.0
1312,Wireless & Car Chargers ,2295.0
1313,Other Gaming Options,5000.0
1314,Other Gaming Options,5500.0
1315,Kids Clothing,1971.0
1316,Kids Clothing,2190.0
1317,Wireless & Car Chargers ,5865.0
1318,Stands & Holders,1275.0
1319,Headphone & Headset ,2500.0
1320,Other Accessories,15000.0
1321,Kids Clothing,3690.0
1322,Kids Clothing,3390.0
1323,Wireless & Car Chargers ,1700.0
1324,Wireless & Car Chargers ,4250.0
1325,Smart Speakers ,1500.0
1326,Console Gaming,40000.0
1327,Kids Clothing,2690.0
1328,Kids Clothing,2392.0
1329,Wireless & Car Chargers ,3655.0
1330,Phones & Telecommunication,3060.0
1331,Portable Speakers,3500.0
1332,Other Gaming Options,42000.0
1333,Kids Clothing,2490.0
1334,Kids Clothing,2790.0
1335,Stands & Holders,680.0
1336,Stands & Holders,935.0
1337,Audio,1300.0
1338,Video,6000.0
1339,Kids Clothing,1795.0
1340,Kids Clothing,2590.0
1341,Stands & Holders,425.0
1342,Headphone & Headset ,4500.0
1343,Kids Clothing,3790.0
1344,Stands & Holders,850.0
1345,Audio,2500.0
1346,Hair Care ,3100.0
1347,Mens Grooming ,3400.0
1348,Stands & Holders,765.0
1349,Wireless & Car Chargers ,2465.0
1350,Audio,2000.0
1351,Skin care,350.0
1352,Skin care,325.0
1353,Wireless & Car Chargers ,2975.0
1354,Wireless & Car Chargers ,2720.0
1355,Consumer Electronics,9891.0
1356,Consumer Electronics,1200.0
1357,Skin care,350.0
1358,Skin care,325.0
1359,Wireless & Car Chargers ,2975.0
1360,Wireless & Car Chargers ,4845.0
1361,Electric Kettles & Thermo Pots,4623.0
1362,Headphone & Headset ,2599.0
1363,Skin care,325.0
1364,Tools & Brushes ,300.0
1365,Stands & Holders,1275.0
1366,Stands & Holders,4420.0
1367,Smart Watches,10999.0
1368,Tools & Brushes ,200.0
1369,Make-up ,800.0
1370,Wireless & Car Chargers ,2720.0
1371,Wireless & Car Chargers ,7565.0
1372,Smart Watches,9999.0
1373,Skin care,950.0
1374,Beauty & Health ,400.0
1375,Wireless & Car Chargers ,1438.0
1376,Headphone & Headset ,2599.0
1377,Beauty & Health ,400.0
1378,Stands & Holders,2999.0
1379,Portable Speakers,7600.0
1380,Refrigerator ,28330.0
1381,Hair Care ,200.0
1382,Beauty & Health ,450.0
1383,Wireless & Car Chargers ,5000.0
1384,Tablet,3200.0
1385,Refrigerator ,26990.0
1386,Refrigerator ,27490.0
1387,Beauty & Health ,380.0
1388,Hair Care ,550.0
1389,Wireless & Car Chargers ,1590.0
1390,Wireless & Car Chargers ,5020.0
1391,Refrigerator ,28490.0
1392,Refrigerator ,28990.0
1393,Hair Care ,350.0
1394,Hair Care ,350.0
1395,Keyboards,4999.0
1396,Wireless & Car Chargers ,1999.0
1397,Refrigerator ,29990.0
1398,Hair Care ,350.0
1399,Hair Care ,350.0
1400,Wireless & Car Chargers ,999.0
1401,Refrigerator ,30490.0
1402,Hair Care ,375.0
1403,Hair Care ,450.0
1404,Stands & Holders,449.0
1405,Selfie Stick,899.0
1406,Refrigerator ,32490.0
1407,Refrigerator ,33490.0
1408, Footwear,6995.0
1409, Footwear,8595.0
1410,Stands & Holders,999.0
1411,Stands & Holders,2999.0
1412,Television ,45590.0
1413,Television ,52290.0
1414, Footwear,6995.0
1415,Stands & Holders,5499.0
1416,Television ,67490.0
1417, Footwear,6595.0
1418, Footwear,6595.0
1419,Stands & Holders,6999.0
1420,Television ,85490.0
1421,Smart Watches,7499.0
1422, Footwear,5995.0
1423,Rum,1700.0
1424,Stands & Holders,1499.0
1425,Smart Watches,7499.0
1426, Footwear,5995.0
1427,Domestic Wine ,3100.0
1428,Domestic Wine ,3100.0
1429,Stands & Holders,799.0
1430,Stands & Holders,2499.0
1431,Smart Watches,7499.0
1432,Jewellery & Accessories ,7500.0
1433,Jewellery & Accessories ,9800.0
1434,Rum,1750.0
1435,Stands & Holders,1299.0
1436,Smart Watches,7499.0
1437,Jewellery & Accessories ,12500.0
1438,Domestic Wine ,800.0
1439,Domestic Wine ,800.0
1440,Mobile & Tablet Accessories,1499.0
1441,Projectors ,60000.0
1442,Jewellery & Accessories ,9500.0
1443,Domestic Wine ,600.0
1444,Stands & Holders,299.0
1445,Juice & Fruit Extractors,775.0
1446,Jewellery & Accessories ,2500.0
1447,Jewellery & Accessories ,3800.0
1448,Domestic Wine ,600.0
1449,Stands & Holders,4999.0
1450,Electric Kettles & Thermo Pots,1518.0
1451,Jewellery & Accessories ,4500.0
1452,Food & Snacks ,500.0
1453,Stands & Holders,299.0
1454,Specialty Cookware,1771.0
1455,Jewellery & Accessories ,7500.0
1456,Food & Snacks ,400.0
1457,Wireless & Car Chargers ,2199.0
1458,Electric Kettles & Thermo Pots,4642.0
1459,Jewellery & Accessories ,3500.0
1460,Beer,175.0
1461,Wireless & Car Chargers ,599.0
1462,Consumer Electronics,6700.0
1463,Jewellery & Accessories ,3500.0
1464,Whiskey,2800.0
1465,Wireless & Car Chargers ,699.0
1466,Cables,255.0
1467, Bags & Luggage ,4500.0
1468,Beer,345.0
1469,Mobile & Tablet Accessories,1999.0
1470,Cables,255.0
1471, Footwear,6790.0
1472,Beer,175.0
1473,Mobile & Tablet Accessories,1999.0
1474,Cables,425.0
1475, Footwear,8795.0
1476,Wine,750.0
1477,Wine,665.0
1478,Wireless & Car Chargers ,399.0
1479,Wireless & Car Chargers ,999.0
1480,Cables,425.0
1481, Footwear,8795.0
1482,Whiskey,6100.0
1483,Wireless & Car Chargers ,549.0
1484,Other Accessories,3145.0
1485,Cables,2295.0
1486, Footwear,6700.0
1487,Rum,5700.0
1488,Stands & Holders,1999.0
1489,Cables,680.0
1490, Footwear,9795.0
1491,Rum,6300.0
1492,Stands & Holders,699.0
1493,Cables,1105.0
1494, Footwear,5990.0
1495,Whiskey,6550.0
1496,Stands & Holders,349.0
1497,Cables,595.0
1498, Footwear,6790.0
1499,Vodka,4500.0
1500,Stands & Holders,2999.0
1501,Cables,1020.0
1502, Footwear,8100.0
1503,Whiskey,4850.0
1504,Stands & Holders,1199.0
1505,Cables,1275.0
1506, Footwear,5700.0
1507,Whiskey,30000.0
1508,Stands & Holders,699.0
1509,Cables,935.0
1510, Footwear,8795.0
1511,Whiskey,6190.0
1512,Phones & Telecommunication,2250.0
1513,Cables,595.0
1514,Clothing ,2590.0
1515,Clothing ,2590.0
1516,Whiskey,6855.0
1517,Phones & Telecommunication,1850.0
1518,Extension Cord / Power Socket,2295.0
1519,Extension Cord / Power Socket,1785.0
1520,Clothing ,2590.0
1521,Clothing ,2190.0
1522,Whiskey,5800.0
1523,Vodka,1600.0
1524,Wireless & Car Chargers ,3999.0
1525,Portable Speakers,1530.0
1526,Clothing ,2590.0
1527,Clothing ,2500.0
1528,Beer,290.0
1529,Beer,340.0
1530,Wireless & Car Chargers ,999.0
1531,Portable Speakers,2210.0
1532,Consumer Electronics,765.0
1533,"Lingerie, sleep & Lounge",2500.0
1534,Whiskey,3995.0
1535,Whiskey,1035.0
1536,Mobile & Tablet Accessories,5000.0
1537,Mobile & Tablet Accessories,1950.0
1538,Cables,255.0
1539,Smart Watches,9775.0
1540,Clothing ,2290.0
1541,Clothing ,4590.0
1542,Beer,2035.0
1543,Beer,170.0
1544,Mobile & Tablet Accessories,600.0
1545,Cables,510.0
1546,Other Accessories,6800.0
1547,Clothing ,3990.0
1548,Clothing ,3590.0
1549,Hookazz,800.0
1550,Hookazz,850.0
1551,Stands & Holders,2200.0
1552,Mobile & Tablet Accessories,600.0
1553,Other Accessories,8840.0
1554,Headphone & Headset ,2975.0
1555,Clothing ,4590.0
1556,Clothing ,4590.0
1557,Hookazz,750.0
1558,Mobile & Tablet Accessories,600.0
1559,Wireless & Car Chargers ,1800.0
1560,Headphone & Headset ,2380.0
1561, Bags & Luggage ,3500.0
1562,Bags & luggage,5500.0
1563,Hookazz,200.0
1564,Hookazz,4500.0
1565,Wireless & Car Chargers ,999.0
1566,Mobile & Tablet Accessories,855.0
1567,Headphone & Headset ,1530.0
1568,Headphone & Headset ,3570.0
1569, Bags & Luggage ,4800.0
1570, Bags & Luggage ,6500.0
1571,Hookah,3700.0
1572,Hookazz,1600.0
1573,Mobile & Tablet Accessories,405.0
1574,Mobile & Tablet Accessories,900.0
1575,Headphone & Headset ,4080.0
1576,Headphone & Headset ,4134.0
1577, Bags & Luggage ,4000.0
1578,Bags & luggage,3500.0
1579,Hookazz,5800.0
1580,Mobile & Tablet Accessories,7990.0
1581,Mobile & Tablet Accessories,2000.0
1582,Headphone & Headset ,6375.0
1583,Headphone & Headset ,3315.0
1584, Bags & Luggage ,4500.0
1585, Bags & Luggage ,7000.0
1586,Hookazz,1400.0
1587,Beer,1545.0
1588,Wireless & Car Chargers ,5500.0
1589,Mobile & Tablet Accessories,790.0
1590,Wireless & Car Chargers ,3000.0
1591,Wireless & Car Chargers ,1500.0
1592,Redmi,26999.0
1593,Redmi,18999.0
1594,Headphone & Headset ,3145.0
1595,Headphone & Headset ,3315.0
1596, Bags & Luggage ,8500.0
1597,Sunglasses & opticals ,3800.0
1598,Beer,400.0
1599,Beer,160.0
1600,Beer,775.0
1601,Beer,1795.0
1602,Beer,175.0
1603,Beer,200.0
1604,Beer,150.0
1605,Beer,1155.0
1606,Beer,2516.0
1607,Beer,230.0
1608,Beer,160.0
1609,Redmi,21999.0
1610,Redmi,25999.0
1611,Xiaomi Mobile ,34999.0
1612,Xiaomi Mobile ,64999.0
1613,Xiaomi Mobile ,89999.0
1614,Poco ,29999.0
1615,Poco ,31999.0
1616,Poco ,29999.0
1617,Poco ,14999.0
1618,Fitness & Sports,999.0
1619,Fitness & Sports,2499.0
1620,Headphone & Headset ,4335.0
